YEAR,AVG,HH,HT,KT,LG,LT,NC,OB,SK,SS,WO
2017,0.3016627078384798,1,0,0,0,0,0,0,0,0,0
2017,0.302158273381295,1,0,0,0,0,0,0,0,0,0
2017,0.2940461725394897,1,0,0,0,0,0,0,0,0,0
2017,0.27664670658682633,0,0,0,0,0,1,0,0,0,0
2017,0.3120567375886525,0,0,0,0,0,1,0,0,0,0
2017,0.3028503562945368,0,0,0,0,0,1,0,0,0,0
2017,0.2616707616707617,0,0,0,0,0,1,0,0,0,0
2017,0.2787878787878788,0,0,0,0,0,1,0,0,0,0
2017,0.3151658767772512,0,0,0,0,0,1,0,0,0,0
2017,0.30650887573964497,0,0,0,0,0,1,0,0,0,0
2017,0.27450980392156865,0,0,0,0,0,1,0,0,0,0
2017,0.31560283687943264,0,0,0,0,0,1,0,0,0,0
2017,0.3029585798816568,0,0,0,0,0,1,0,0,0,0
2017,0.2773722627737226,0,0,0,0,0,1,0,0,0,0
2017,0.3175355450236967,0,0,0,0,0,1,0,0,0,0
2017,0.3070588235294118,0,0,0,0,0,1,0,0,0,0
2017,0.28174123337363965,0,0,0,0,0,1,0,0,0,0
2017,0.3135391923990499,0,0,0,0,0,1,0,0,0,0
2017,0.3075117370892019,0,0,0,0,0,1,0,0,0,0
2017,0.2860606060606061,0,0,0,0,0,1,0,0,0,0
2017,0.3164108618654073,0,0,0,0,0,1,0,0,0,0
2017,0.3022432113341204,0,0,0,0,0,1,0,0,0,0
2017,0.28536880290205563,0,0,0,0,0,1,0,0,0,0
2017,0.31116389548693585,0,0,0,0,0,1,0,0,0,0
2017,0.30624263839811544,0,0,0,0,0,1,0,0,0,0
2017,0.2858866103739445,0,0,0,0,0,1,0,0,0,0
2017,0.3143534994068802,0,0,0,0,0,1,0,0,0,0
2017,0.3008323424494649,0,0,0,0,0,1,0,0,0,0
2017,0.28,0,0,0,0,0,1,0,0,0,0
2017,0.3151010701545779,0,0,0,0,0,1,0,0,0,0
2017,0.3054245283018868,0,0,0,0,0,1,0,0,0,0
2017,0.28725961538461536,0,0,0,0,0,1,0,0,0,0
2017,0.3146603098927294,0,0,0,0,0,1,0,0,0,0
2017,0.2971360381861575,0,0,0,0,0,1,0,0,0,0
2017,0.298932384341637,0,0,0,0,0,1,0,0,0,0
2017,0.3069544364508393,0,0,0,0,0,1,0,0,0,0
2017,0.29739336492890994,0,0,0,0,0,1,0,0,0,0
2017,0.2988235294117647,0,0,0,0,0,1,0,0,0,0
2017,0.3068592057761733,0,0,0,0,0,1,0,0,0,0
2017,0.2943980929678188,0,0,0,0,0,1,0,0,0,0
2017,0.3005917159763314,0,0,0,0,0,1,0,0,0,0
2017,0.30612244897959184,0,0,0,0,0,1,0,0,0,0
2017,0.2939068100358423,0,0,0,0,0,1,0,0,0,0
2017,0.29832935560859186,0,0,0,0,0,1,0,0,0,0
2017,0.30969267139479906,0,0,0,0,0,1,0,0,0,0
2017,0.2870928829915561,0,0,0,0,0,1,0,0,0,0
2017,0.3037825059101655,0,0,0,0,0,1,0,0,0,0
2017,0.3109540636042403,0,0,0,0,0,1,0,0,0,0
2017,0.2757352941176471,0,0,0,0,0,1,0,0,0,0
2017,0.310304449648712,0,0,0,0,0,1,0,0,0,0
2017,0.30742049469964666,0,0,0,0,0,1,0,0,0,0
2017,0.2704714640198511,0,0,0,0,0,1,0,0,0,0
2017,0.3148148148148148,0,0,0,0,0,1,0,0,0,0
2017,0.3083333333333333,0,0,0,0,0,1,0,0,0,0
2017,0.2669126691266913,0,0,0,0,0,1,0,0,0,0
2017,0.3233256351039261,0,0,0,0,0,1,0,0,0,0
2017,0.3063170441001192,0,0,0,0,0,1,0,0,0,0
2017,0.2607626076260763,0,0,0,0,0,1,0,0,0,0
2017,0.3245412844036697,0,0,0,0,0,1,0,0,0,0
2017,0.30870083432657924,0,0,0,0,0,1,0,0,0,0
2017,0.2598522167487685,0,0,0,0,0,1,0,0,0,0
2017,0.33181299885974913,0,0,0,0,0,1,0,0,0,0
2017,0.2995169082125604,0,0,0,0,0,1,0,0,0,0
2017,0.2622549019607843,0,0,0,0,0,1,0,0,0,0
2017,0.32410611303344866,0,0,0,0,0,1,0,0,0,0
2017,0.2990314769975787,0,0,0,0,0,1,0,0,0,0
2017,0.2610294117647059,0,0,0,0,0,1,0,0,0,0
2017,0.31627906976744186,0,0,0,0,0,1,0,0,0,0
2017,0.3072289156626506,0,0,0,0,0,1,0,0,0,0
2017,0.25644171779141106,0,0,0,0,0,1,0,0,0,0
2017,0.3119158878504673,0,0,0,0,0,1,0,0,0,0
2017,0.3036144578313253,0,0,0,0,0,1,0,0,0,0
2017,0.2623152709359606,0,0,0,0,0,1,0,0,0,0
2017,0.3141176470588236,0,0,0,0,0,1,0,0,0,0
2017,0.2985611510791367,0,0,0,0,0,1,0,0,0,0
2017,0.2664233576642336,0,0,0,0,0,1,0,0,0,0
2017,0.2603062426383981,0,1,0,0,0,0,0,0,0,0
2017,0.3269230769230769,0,1,0,0,0,0,0,0,0,0
2017,0.3444564047362756,0,1,0,0,0,0,0,0,0,0
2017,0.2924757281553398,0,1,0,0,0,0,0,0,0,0
2017,0.27208480565371024,0,1,0,0,0,0,0,0,0,0
2017,0.3242630385487528,0,1,0,0,0,0,0,0,0,0
2017,0.338411316648531,0,1,0,0,0,0,0,0,0,0
2017,0.2787456445993031,0,1,0,0,0,0,0,0,0,0
2017,0.3318233295583239,0,1,0,0,0,0,0,0,0,0
2017,0.3307860262008734,0,1,0,0,0,0,0,0,0,0
2017,0.28157589803012745,0,1,0,0,0,0,0,0,0,0
2017,0.3411633109619687,0,1,0,0,0,0,0,0,0,0
2017,0.31777777777777777,0,1,0,0,0,0,0,0,0,0
2017,0.28883774453394706,0,1,0,0,0,0,0,0,0,0
2017,0.3408071748878924,0,1,0,0,0,0,0,0,0,0
2017,0.3147942157953281,0,1,0,0,0,0,0,0,0,0
2017,0.2904707233065442,0,1,0,0,0,0,0,0,0,0
2017,0.3418994413407821,0,1,0,0,0,0,0,0,0,0
2017,0.3128491620111732,0,1,0,0,0,0,0,0,0,0
2017,0.2843822843822844,0,1,0,0,0,0,0,0,0,0
2017,0.3511111111111111,0,1,0,0,0,0,0,0,0,0
2017,0.3106904231625835,0,1,0,0,0,0,0,0,0,0
2017,0.2817229336437718,0,1,0,0,0,0,0,0,0,0
2017,0.3565121412803532,0,1,0,0,0,0,0,0,0,0
2017,0.30674157303370786,0,1,0,0,0,0,0,0,0,0
2017,0.2909930715935335,0,1,0,0,0,0,0,0,0,0
2017,0.3578485181119649,0,1,0,0,0,0,0,0,0,0
2017,0.30216647662485746,0,1,0,0,0,0,0,0,0,0
2017,0.28901734104046245,0,1,0,0,0,0,0,0,0,0
2017,0.3580110497237569,0,1,0,0,0,0,0,0,0,0
2017,0.3063063063063063,0,1,0,0,0,0,0,0,0,0
2017,0.2991944764096663,0,1,0,0,0,0,0,0,0,0
2017,0.36135371179039294,0,1,0,0,0,0,0,0,0,0
2017,0.3,0,1,0,0,0,0,0,0,0,0
2017,0.30637813211845105,0,1,0,0,0,0,0,0,0,0
2017,0.3618421052631579,0,1,0,0,0,0,0,0,0,0
2017,0.2951388888888889,0,1,0,0,0,0,0,0,0,0
2017,0.3080407701019253,0,1,0,0,0,0,0,0,0,0
2017,0.3625410733844469,0,1,0,0,0,0,0,0,0,0
2017,0.29205607476635514,0,1,0,0,0,0,0,0,0,0
2017,0.314709236031927,0,1,0,0,0,0,0,0,0,0
2017,0.3589462129527991,0,1,0,0,0,0,0,0,0,0
2017,0.2888888888888889,0,1,0,0,0,0,0,0,0,0
2017,0.3181818181818182,0,1,0,0,0,0,0,0,0,0
2017,0.3580786026200873,0,1,0,0,0,0,0,0,0,0
2017,0.2841981132075472,0,1,0,0,0,0,0,0,0,0
2017,0.3204104903078677,0,1,0,0,0,0,0,0,0,0
2017,0.3555798687089716,0,1,0,0,0,0,0,0,0,0
2017,0.28250591016548465,0,1,0,0,0,0,0,0,0,0
2017,0.3200455580865604,0,1,0,0,0,0,0,0,0,0
2017,0.35869565217391297,0,1,0,0,0,0,0,0,0,0
2017,0.2747909199522103,0,1,0,0,0,0,0,0,0,0
2017,0.318233295583239,0,1,0,0,0,0,0,0,0,0
2017,0.3616557734204793,0,1,0,0,0,0,0,0,0,0
2017,0.2673860911270983,0,1,0,0,0,0,0,0,0,0
2017,0.3174061433447099,0,1,0,0,0,0,0,0,0,0
2017,0.3598691384950927,0,1,0,0,0,0,0,0,0,0
2017,0.2777777777777778,0,1,0,0,0,0,0,0,0,0
2017,0.3171007927519819,0,1,0,0,0,0,0,0,0,0
2017,0.3588621444201313,0,1,0,0,0,0,0,0,0,0
2017,0.2818396226415094,0,1,0,0,0,0,0,0,0,0
2017,0.3269662921348315,0,1,0,0,0,0,0,0,0,0
2017,0.3541666666666667,0,1,0,0,0,0,0,0,0,0
2017,0.28080568720379145,0,1,0,0,0,0,0,0,0,0
2017,0.32808988764044944,0,1,0,0,0,0,0,0,0,0
2017,0.34682713347921224,0,1,0,0,0,0,0,0,0,0
2017,0.2805755395683453,0,1,0,0,0,0,0,0,0,0
2017,0.3231638418079096,0,1,0,0,0,0,0,0,0,0
2017,0.3500545256270447,0,1,0,0,0,0,0,0,0,0
2017,0.2803850782190133,0,1,0,0,0,0,0,0,0,0
2017,0.3253697383390216,0,1,0,0,0,0,0,0,0,0
2017,0.34516129032258064,0,1,0,0,0,0,0,0,0,0
2017,0.2878048780487805,0,1,0,0,0,0,0,0,0,0
2017,0.2682352941176471,0,0,0,0,0,0,0,1,0,0
2017,0.2559300873907616,0,0,0,0,0,0,0,1,0,0
2017,0.275946275946276,0,0,0,0,0,0,0,1,0,0
2017,0.2792682926829269,0,0,0,0,0,0,0,1,0,0
2017,0.2680047225501771,0,0,0,0,0,0,0,1,0,0
2017,0.2581047381546135,0,0,0,0,0,0,0,1,0,0
2017,0.2689486552567237,0,0,0,0,0,0,0,1,0,0
2017,0.2648456057007126,0,0,0,0,0,0,0,1,0,0
2017,0.2543859649122807,0,0,0,0,0,0,0,1,0,0
2017,0.2705018359853121,0,0,0,0,0,0,0,1,0,0
2017,0.2622169249106079,0,0,0,0,0,0,0,1,0,0
2017,0.2547051442910916,0,0,0,0,0,0,0,1,0,0
2017,0.2678132678132678,0,0,0,0,0,0,0,1,0,0
2017,0.26610978520286394,0,0,0,0,0,0,0,1,0,0
2017,0.25031446540880503,0,0,0,0,0,0,0,1,0,0
2017,0.2657601977750309,0,0,0,0,0,0,0,1,0,0
2017,0.26278240190249696,0,0,0,0,0,0,0,1,0,0
2017,0.2550251256281407,0,0,0,0,0,0,0,1,0,0
2017,0.25870646766169153,0,0,0,0,0,0,0,1,0,0
2017,0.2583732057416268,0,0,0,0,0,0,0,1,0,0
2017,0.2553191489361702,0,0,0,0,0,0,0,1,0,0
2017,0.26335403726708073,0,0,0,0,0,0,0,1,0,0
2017,0.2496984318455971,0,0,0,0,0,0,0,1,0,0
2017,0.26015228426395937,0,0,0,0,0,0,0,1,0,0
2017,0.2582619339045288,0,0,0,0,0,0,0,1,0,0
2017,0.2496909765142151,0,0,0,0,0,0,0,1,0,0
2017,0.26474278544542035,0,0,0,0,0,0,0,1,0,0
2017,0.2576312576312576,0,0,0,0,0,0,0,1,0,0
2017,0.25338253382533826,0,0,0,0,0,0,0,1,0,0
2017,0.2730673316708229,0,0,0,0,0,0,0,1,0,0
2017,0.2521525215252153,0,0,0,0,0,0,0,1,0,0
2017,0.25552825552825553,0,0,0,0,0,0,0,1,0,0
2017,0.2718204488778055,0,0,0,0,0,0,0,1,0,0
2017,0.25644171779141106,0,0,0,0,0,0,0,1,0,0
2017,0.2552147239263804,0,0,0,0,0,0,0,1,0,0
2017,0.27556109725685785,0,0,0,0,0,0,0,1,0,0
2017,0.254320987654321,0,0,0,0,0,0,0,1,0,0
2017,0.2598522167487685,0,0,0,0,0,0,0,1,0,0
2017,0.2764632627646326,0,0,0,0,0,0,0,1,0,0
2017,0.2552404438964241,0,0,0,0,0,0,0,1,0,0
2017,0.2521525215252153,0,0,0,0,0,0,0,1,0,0
2017,0.2812887236679058,0,0,0,0,0,0,0,1,0,0
2017,0.25492610837438423,0,0,0,0,0,0,0,1,0,0
2017,0.2600732600732601,0,0,0,0,0,0,0,1,0,0
2017,0.2771535580524345,0,0,0,0,0,0,0,1,0,0
2017,0.2539877300613497,0,0,0,0,0,0,0,1,0,0
2017,0.2610294117647059,0,0,0,0,0,0,0,1,0,0
2017,0.2812887236679058,0,0,0,0,0,0,0,1,0,0
2017,0.25644171779141106,0,0,0,0,0,0,0,1,0,0
2017,0.2598039215686275,0,0,0,0,0,0,0,1,0,0
2017,0.2738537794299876,0,0,0,0,0,0,0,1,0,0
2017,0.2594859241126071,0,0,0,0,0,0,0,1,0,0
2017,0.25461254612546125,0,0,0,0,0,0,0,1,0,0
2017,0.2730673316708229,0,0,0,0,0,0,0,1,0,0
2017,0.2639902676399027,0,0,0,0,0,0,0,1,0,0
2017,0.2663438256658596,0,0,0,0,0,0,0,1,0,0
2017,0.2714646464646465,0,0,0,0,0,0,0,1,0,0
2017,0.2618757612667479,0,0,0,0,0,0,0,1,0,0
2017,0.2665036674816626,0,0,0,0,0,0,0,1,0,0
2017,0.2681067344345616,0,0,0,0,0,0,0,1,0,0
2017,0.26763990267639903,0,0,0,0,0,0,0,1,0,0
2017,0.26270136307311026,0,0,0,0,0,0,0,1,0,0
2017,0.2742138364779874,0,0,0,0,0,0,0,1,0,0
2017,0.27228915662650605,0,0,0,0,0,0,0,1,0,0
2017,0.2620519159456119,0,0,0,0,0,0,0,1,0,0
2017,0.27329974811083124,0,0,0,0,0,0,0,1,0,0
2017,0.27884615384615385,0,0,0,0,0,0,0,1,0,0
2017,0.26119402985074625,0,0,0,0,0,0,0,1,0,0
2017,0.2698612862547289,0,0,0,0,0,0,0,1,0,0
2017,0.2777777777777778,0,0,0,0,0,0,0,1,0,0
2017,0.2581047381546135,0,0,0,0,0,0,0,1,0,0
2017,0.27722772277227725,0,0,0,0,0,0,0,1,0,0
2017,0.2731707317073171,0,0,0,0,0,0,0,1,0,0
2017,0.29016786570743397,0,0,1,0,0,0,0,0,0,0
2017,0.2753277711561383,0,0,1,0,0,0,0,0,0,0
2017,0.26163522012578616,0,0,1,0,0,0,0,0,0,0
2017,0.2921212121212121,0,0,1,0,0,0,0,0,0,0
2017,0.2891278375149343,0,0,1,0,0,0,0,0,0,0
2017,0.2747909199522103,0,0,1,0,0,0,0,0,0,0
2017,0.26932668329177056,0,0,1,0,0,0,0,0,0,0
2017,0.2903225806451613,0,0,1,0,0,0,0,0,0,0
2017,0.27392344497607657,0,0,1,0,0,0,0,0,0,0
2017,0.2726146220570013,0,0,1,0,0,0,0,0,0,0
2017,0.2941874258600237,0,0,1,0,0,0,0,0,0,0
2017,0.2743467933491687,0,0,1,0,0,0,0,0,0,0
2017,0.2759051186017478,0,0,1,0,0,0,0,0,0,0
2017,0.28944246737841045,0,0,1,0,0,0,0,0,0,0
2017,0.2752075919335706,0,0,1,0,0,0,0,0,0,0
2017,0.2756892230576441,0,0,1,0,0,0,0,0,0,0
2017,0.2860548271752086,0,0,1,0,0,0,0,0,0,0
2017,0.2818396226415094,0,0,1,0,0,0,0,0,0,0
2017,0.2708860759493671,0,0,1,0,0,0,0,0,0,0
2017,0.294811320754717,0,0,1,0,0,0,0,0,0,0
2017,0.27427184466019416,0,0,1,0,0,0,0,0,0,0
2017,0.27530864197530863,0,0,1,0,0,0,0,0,0,0
2017,0.30257009345794394,0,0,1,0,0,0,0,0,0,0
2017,0.26438188494492043,0,0,1,0,0,0,0,0,0,0
2017,0.27990135635018504,0,0,1,0,0,0,0,0,0,0
2017,0.3037383177570093,0,0,1,0,0,0,0,0,0,0
2017,0.25742574257425743,0,0,1,0,0,0,0,0,0,0
2017,0.2874543239951279,0,0,1,0,0,0,0,0,0,0
2017,0.3037383177570093,0,0,1,0,0,0,0,0,0,0
2017,0.25925925925925924,0,0,1,0,0,0,0,0,0,0
2017,0.2822085889570552,0,0,1,0,0,0,0,0,0,0
2017,0.30313588850174217,0,0,1,0,0,0,0,0,0,0
2017,0.2595797280593325,0,0,1,0,0,0,0,0,0,0
2017,0.2914634146341463,0,0,1,0,0,0,0,0,0,0
2017,0.2958236658932715,0,0,1,0,0,0,0,0,0,0
2017,0.263681592039801,0,0,1,0,0,0,0,0,0,0
2017,0.28797083839611176,0,0,1,0,0,0,0,0,0,0
2017,0.2932242990654206,0,0,1,0,0,0,0,0,0,0
2017,0.2726146220570013,0,0,1,0,0,0,0,0,0,0
2017,0.2831105710814095,0,0,1,0,0,0,0,0,0,0
2017,0.28738317757009346,0,0,1,0,0,0,0,0,0,0
2017,0.2704714640198511,0,0,1,0,0,0,0,0,0,0
2017,0.27946537059538273,0,0,1,0,0,0,0,0,0,0
2017,0.28370457209847605,0,0,1,0,0,0,0,0,0,0
2017,0.2711442786069652,0,0,1,0,0,0,0,0,0,0
2017,0.28140096618357485,0,0,1,0,0,0,0,0,0,0
2017,0.2877030162412993,0,0,1,0,0,0,0,0,0,0
2017,0.2711442786069652,0,0,1,0,0,0,0,0,0,0
2017,0.281134401972873,0,0,1,0,0,0,0,0,0,0
2017,0.29152148664343785,0,0,1,0,0,0,0,0,0,0
2017,0.2701363073110285,0,0,1,0,0,0,0,0,0,0
2017,0.280940594059406,0,0,1,0,0,0,0,0,0,0
2017,0.29667812142038946,0,0,1,0,0,0,0,0,0,0
2017,0.2648171500630517,0,0,1,0,0,0,0,0,0,0
2017,0.2872727272727273,0,0,1,0,0,0,0,0,0,0
2017,0.2952710495963091,0,0,1,0,0,0,0,0,0,0
2017,0.2663316582914573,0,0,1,0,0,0,0,0,0,0
2017,0.2831105710814095,0,0,1,0,0,0,0,0,0,0
2017,0.29701834862385323,0,0,1,0,0,0,0,0,0,0
2017,0.26262626262626265,0,0,1,0,0,0,0,0,0,0
2017,0.2896969696969697,0,0,1,0,0,0,0,0,0,0
2017,0.2913294797687861,0,0,1,0,0,0,0,0,0,0
2017,0.26229508196721313,0,0,1,0,0,0,0,0,0,0
2017,0.29347826086956524,0,0,1,0,0,0,0,0,0,0
2017,0.2825322391559203,0,0,1,0,0,0,0,0,0,0
2017,0.26229508196721313,0,0,1,0,0,0,0,0,0,0
2017,0.2946859903381642,0,0,1,0,0,0,0,0,0,0
2017,0.2865566037735849,0,0,1,0,0,0,0,0,0,0
2017,0.2531486146095718,0,0,1,0,0,0,0,0,0,0
2017,0.2953995157384988,0,0,1,0,0,0,0,0,0,0
2017,0.28773584905660377,0,0,1,0,0,0,0,0,0,0
2017,0.2572509457755359,0,0,1,0,0,0,0,0,0,0
2017,0.2967430639324488,0,0,1,0,0,0,0,0,0,0
2017,0.2943262411347517,0,0,0,0,0,0,0,0,0,1
2017,0.2984542211652794,0,0,0,0,0,0,0,0,0,1
2017,0.2838164251207729,0,0,0,0,0,0,0,0,0,1
2017,0.2921083627797409,0,0,0,0,0,0,0,0,0,1
2017,0.29369797859690844,0,0,0,0,0,0,0,0,0,1
2017,0.2990430622009569,0,0,0,0,0,0,0,0,0,1
2017,0.28622754491017965,0,0,0,0,0,0,0,0,0,1
2017,0.2932061978545888,0,0,0,0,0,0,0,0,0,1
2017,0.2986857825567503,0,0,0,0,0,0,0,0,0,1
2017,0.2962085308056872,0,0,0,0,0,0,0,0,0,1
2017,0.2891278375149343,0,0,0,0,0,0,0,0,0,1
2017,0.29832935560859186,0,0,0,0,0,0,0,0,0,1
2017,0.2984542211652794,0,0,0,0,0,0,0,0,0,1
2017,0.28691476590636256,0,0,0,0,0,0,0,0,0,1
2017,0.3037825059101655,0,0,0,0,0,0,0,0,0,1
2017,0.29397590361445786,0,0,0,0,0,0,0,0,0,1
2017,0.2851985559566787,0,0,0,0,0,0,0,0,0,1
2017,0.3076009501187649,0,0,0,0,0,0,0,0,0,1
2017,0.29523809523809524,0,0,0,0,0,0,0,0,0,1
2017,0.2916666666666667,0,0,0,0,0,0,0,0,0,1
2017,0.3035714285714285,0,0,0,0,0,0,0,0,0,1
2017,0.29334916864608074,0,0,0,0,0,0,0,0,0,1
2017,0.29186602870813394,0,0,0,0,0,0,0,0,0,1
2017,0.3109540636042403,0,0,0,0,0,0,0,0,0,1
2017,0.2841854934601665,0,0,0,0,0,0,0,0,0,1
2017,0.2890243902439024,0,0,0,0,0,0,0,0,0,1
2017,0.3189252336448598,0,0,0,0,0,0,0,0,0,1
2017,0.2745803357314149,0,0,0,0,0,0,0,0,0,1
2017,0.2928311057108141,0,0,0,0,0,0,0,0,0,1
2017,0.3208868144690782,0,0,0,0,0,0,0,0,0,1
2017,0.273164861612515,0,0,0,0,0,0,0,0,0,1
2017,0.2943305186972256,0,0,0,0,0,0,0,0,0,1
2017,0.32004689331770225,0,0,0,0,0,0,0,0,0,1
2017,0.2675544794188862,0,0,0,0,0,0,0,0,0,1
2017,0.2973621103117506,0,0,0,0,0,0,0,0,0,1
2017,0.3156654888103652,0,0,0,0,0,0,0,0,0,1
2017,0.26997578692493945,0,0,0,0,0,0,0,0,0,1
2017,0.2974910394265233,0,0,0,0,0,0,0,0,0,1
2017,0.3116883116883117,0,0,0,0,0,0,0,0,0,1
2017,0.2725060827250608,0,0,0,0,0,0,0,0,0,1
2017,0.29256594724220625,0,0,0,0,0,0,0,0,0,1
2017,0.3168433451118963,0,0,0,0,0,0,0,0,0,1
2017,0.27195121951219514,0,0,0,0,0,0,0,0,0,1
2017,0.2855436081242533,0,0,0,0,0,0,0,0,0,1
2017,0.3215962441314554,0,0,0,0,0,0,0,0,0,1
2017,0.2773722627737226,0,0,0,0,0,0,0,0,0,1
2017,0.2887828162291169,0,0,0,0,0,0,0,0,0,1
2017,0.3113207547169811,0,0,0,0,0,0,0,0,0,1
2017,0.2832929782082325,0,0,0,0,0,0,0,0,0,1
2017,0.28975265017667845,0,0,0,0,0,0,0,0,0,1
2017,0.31116389548693585,0,0,0,0,0,0,0,0,0,1
2017,0.28053204353083433,0,0,0,0,0,0,0,0,0,1
2017,0.2874109263657957,0,0,0,0,0,0,0,0,0,1
2017,0.3160377358490566,0,0,0,0,0,0,0,0,0,1
2017,0.27995255041518385,0,0,0,0,0,0,0,0,0,1
2017,0.2841726618705036,0,0,0,0,0,0,0,0,0,1
2017,0.3132387706855792,0,0,0,0,0,0,0,0,0,1
2017,0.2814726840855107,0,0,0,0,0,0,0,0,0,1
2017,0.2896634615384616,0,0,0,0,0,0,0,0,0,1
2017,0.3016627078384798,0,0,0,0,0,0,0,0,0,1
2017,0.28554502369668244,0,0,0,0,0,0,0,0,0,1
2017,0.29136690647482016,0,0,0,0,0,0,0,0,0,1
2017,0.3023809523809524,0,0,0,0,0,0,0,0,0,1
2017,0.2887323943661972,0,0,0,0,0,0,0,0,0,1
2017,0.29602888086642604,0,0,0,0,0,0,0,0,0,1
2017,0.3007075471698113,0,0,0,0,0,0,0,0,0,1
2017,0.29294117647058826,0,0,0,0,0,0,0,0,0,1
2017,0.30823529411764705,0,0,0,0,0,0,0,0,0,1
2017,0.2895054282267793,0,0,0,0,0,0,0,0,0,1
2017,0.294392523364486,0,0,0,0,0,0,0,0,0,1
2017,0.3033175355450237,0,0,0,0,0,0,0,0,0,1
2017,0.2827669902912621,0,0,0,0,0,0,0,0,0,1
2017,0.29473684210526313,0,0,0,0,0,0,0,0,0,1
2017,0.3033838973162194,0,0,0,0,1,0,0,0,0,0
2017,0.27110582639714625,0,0,0,0,1,0,0,0,0,0
2017,0.27705112960761,0,0,0,0,1,0,0,0,0,0
2017,0.2867383512544803,0,0,0,0,1,0,0,0,0,0
2017,0.3044496487119438,0,0,0,0,1,0,0,0,0,0
2017,0.27939464493597205,0,0,0,0,1,0,0,0,0,0
2017,0.2652068126520681,0,0,0,0,1,0,0,0,0,0
2017,0.3008225616921269,0,0,0,0,1,0,0,0,0,0
2017,0.2855504587155963,0,0,0,0,1,0,0,0,0,0
2017,0.2537313432835821,0,0,0,0,1,0,0,0,0,0
2017,0.29369797859690844,0,0,0,0,1,0,0,0,0,0
2017,0.2883295194508009,0,0,0,0,1,0,0,0,0,0
2017,0.2567901234567901,0,0,0,0,1,0,0,0,0,0
2017,0.2943262411347517,0,0,0,0,1,0,0,0,0,0
2017,0.2868663594470046,0,0,0,0,1,0,0,0,0,0
2017,0.2540073982737361,0,0,0,0,1,0,0,0,0,0
2017,0.29279811097992914,0,0,0,0,1,0,0,0,0,0
2017,0.28752886836027713,0,0,0,0,1,0,0,0,0,0
2017,0.2594859241126071,0,0,0,0,1,0,0,0,0,0
2017,0.2990543735224586,0,0,0,0,1,0,0,0,0,0
2017,0.2789351851851852,0,0,0,0,1,0,0,0,0,0
2017,0.2618757612667479,0,0,0,0,1,0,0,0,0,0
2017,0.2956419316843345,0,0,0,0,1,0,0,0,0,0
2017,0.2817551963048499,0,0,0,0,1,0,0,0,0,0
2017,0.2652068126520681,0,0,0,0,1,0,0,0,0,0
2017,0.2932862190812721,0,0,0,0,1,0,0,0,0,0
2017,0.281068524970964,0,0,0,0,1,0,0,0,0,0
2017,0.2673992673992674,0,0,0,0,1,0,0,0,0,0
2017,0.2848629320619785,0,0,0,0,1,0,0,0,0,0
2017,0.2847222222222222,0,0,0,0,1,0,0,0,0,0
2017,0.27439024390243905,0,0,0,0,1,0,0,0,0,0
2017,0.2853745541022592,0,0,0,0,1,0,0,0,0,0
2017,0.2888631090487239,0,0,0,0,1,0,0,0,0,0
2017,0.27195121951219514,0,0,0,0,1,0,0,0,0,0
2017,0.291421856639248,0,0,0,0,1,0,0,0,0,0
2017,0.28487690504103164,0,0,0,0,1,0,0,0,0,0
2017,0.2689987937273824,0,0,0,0,1,0,0,0,0,0
2017,0.29577464788732394,0,0,0,0,1,0,0,0,0,0
2017,0.28205128205128205,0,0,0,0,1,0,0,0,0,0
2017,0.27448609431680776,0,0,0,0,1,0,0,0,0,0
2017,0.294392523364486,0,0,0,0,1,0,0,0,0,0
2017,0.2810304449648712,0,0,0,0,1,0,0,0,0,0
2017,0.2753623188405797,0,0,0,0,1,0,0,0,0,0
2017,0.28672150411280845,0,0,0,0,1,0,0,0,0,0
2017,0.28738317757009346,0,0,0,0,1,0,0,0,0,0
2017,0.2738238841978287,0,0,0,0,1,0,0,0,0,0
2017,0.2818396226415094,0,0,0,0,1,0,0,0,0,0
2017,0.282172373081464,0,0,0,0,1,0,0,0,0,0
2017,0.2734939759036145,0,0,0,0,1,0,0,0,0,0
2017,0.27705112960761,0,0,0,0,1,0,0,0,0,0
2017,0.28437132784958874,0,0,0,0,1,0,0,0,0,0
2017,0.2759036144578313,0,0,0,0,1,0,0,0,0,0
2017,0.2720763723150358,0,0,0,0,1,0,0,0,0,0
2017,0.2878612716763006,0,0,0,0,1,0,0,0,0,0
2017,0.27557160048134777,0,0,0,0,1,0,0,0,0,0
2017,0.2752075919335706,0,0,0,0,1,0,0,0,0,0
2017,0.28670520231213875,0,0,0,0,1,0,0,0,0,0
2017,0.2727272727272727,0,0,0,0,1,0,0,0,0,0
2017,0.282172373081464,0,0,0,0,1,0,0,0,0,0
2017,0.2746478873239437,0,0,0,0,1,0,0,0,0,0
2017,0.2779783393501805,0,0,0,0,1,0,0,0,0,0
2017,0.2810304449648712,0,0,0,0,1,0,0,0,0,0
2017,0.27197149643705465,0,0,0,0,1,0,0,0,0,0
2017,0.2816229116945108,0,0,0,0,1,0,0,0,0,0
2017,0.2718676122931442,0,0,0,0,1,0,0,0,0,0
2017,0.2772511848341232,0,0,0,0,1,0,0,0,0,0
2017,0.27923627684964203,0,0,0,0,1,0,0,0,0,0
2017,0.26745562130177514,0,0,0,0,1,0,0,0,0,0
2017,0.2781065088757396,0,0,0,0,1,0,0,0,0,0
